Job ID,Job Title,URL,Job Description,Job Function,Job Role,Desired Skills,Qualifications,Experience,Apply By,Location,Country
204459,Magento Architect,https://ibegin.tcs.com/iBegin/jobs/204459J,"Magento Architect Desired Experience Range 10 + Location of Requirement Pan India TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. Must-Have: 10+ Yrs of experience in Magento2 as a tech lead and solution architect 2+ Yrs of PHP and Java Scripting, Jquery experience Set up shipping origin and basic shipping methods Set up catalog and cart price rules Maintain integrity of product catalog and make updates Manage products, categories, SKUs,attributes, pricing (regular, tier, special, or group pricing), inventory and product content Enable and configure promotions and coupon codes to meet business campaign needs Perform data import/export Responsibilities will include making content updates, handling data imports, configuring promotions, exporting data,troubleshooting incidents submitted by business users, and providing training and documentation for business teams. Experience in creating modules (payment, shipping, etc.) Experience in creating customizable plugins for Magento. Magento Site Administration Strong understanding of the Magento System Architecture, Design, Theming, Functionality Enhancements, Configuration. Use various design patterns to manage code and data efficiently. Designing, coding, debugging and deploying applications. Strong Trouble shooting skills to resolve Technical Skills Good to Have: Magento Certification is a plus Experience developing in an Agile / SCRU",TECHNOLOGY,Engineer,Javascript | Jquery | Magento | PHP | MySql ,"BACHELOR OF COMPUTER SCIENCE, BACHELOR OF ENGINEERING, BACHELOR OF SCIENCE ( B.Sc Degree ), BACHELOR OF TECHNOLOGY",10 - 18 Years,30-Sep-21,Hyderabad,India
204457,IBM OMS Sterling Technical Lead,https://ibegin.tcs.com/iBegin/jobs/204457J,"IBM OMS Sterling Technical Lead Desired Experience Range 6 to 8years Location of Requirement Pan India TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. Must-Have: OMS configuration changes, pipeline setup, region, and node setup API development, build and Java code changes OMS Implementation Experience Expertise in OMS Sterling and should be able to Lead, Plan, schedule and implement production changes Should be able to groom the team in OMS Sterling and Lead the Solution Create the Standard Operating Procedure and update the knowledge documentation whenever required Participate in weekly/ monthly/ customer meeting and provide activities report. Working experience in Core Software Design Patterns, N-tier architecture, Container services Expertise in Java language, Java Collection Framework Experience in Web Service, SOAP, WSDL, RESTful Experience in usage of code review tools like Sonar, PMD Highly developed problem-solving skills, tenacity, drive, proactive, creativity, sound planning and organizational abilities, strong improvement focus, ability to work in a fast-evolving and fast paced environment Should be able to lead a small to medium size team in all phases of Development life cycle Should b e self-driven with very good communication skills Good to Have: Understanding of Retail Domain Responsibility: Work with TCS development partners to define and assess application and technical requirements and understand the current state of technology to define opportunities that create business value Fully understand the capabilities and limitations of the technical environments Develop solution for the agreed requirements and align the processes with OOTB features Develop architecture of Retail solutions collaborating with customer and TCS technical team Support successful project implementation phase on a technical level Manage technical and non-functional requirements",TECHNOLOGY,Engineer,IBM Sterling Commerce OMS | REST | SOAP | IMS DB2,"BACHELOR OF ENGINEERING, BACHELOR OF SCIENCE ( B.Sc Degree ), BACHELOR OF TECHNOLOGY",6 - 8 Years,30-Sep-21,Kolkata,India
204453,Oracle Developer,https://ibegin.tcs.com/iBegin/jobs/204453J,"Job Description 1 Role** Oracle Developer 2 Required Technical Skill Set** Prepare and maintain technical design document (HLD and LLD) 3 Good to have Technical Skill Set Hadoop 4 Location of Requirement Pune / Bengaluru/Chennai/Delhi Desired Competencies (Technical/Behavioral Competency) Must-Have** Bachelor's degree, with a technical major, such as engineering or computer science, preferred. * Total IT experience of 3+ years with Strong knowledge of Oracle, Unix and PL SQL * Should have good analytical, problem solving and debugging skills ; should be able to resolve technical issues independently * Self-driven, ability to work independently and as part of a team * Prepare and maintain technical design document (HLD and LLD) Good-to-Have * Experience in Hadoop, Hive, Unix, Control M, Configuration management in GIT, Jira platforms * Knowledge of CI-CD Pipelines - Jenkins, HP-ALM SN Responsibility of / Expectations from the Role 1 Should have good analytical, problem solving and debugging skills ; should be able to resolve technical issues independently 2 Excellent oral and written communication skills 3 Self-driven, ability to work independently and as part of a team 4 Total IT experience of 3+ years with Strong knowledge of Oracle, Unix and PL SQL",TECHNOLOGY,Developer,Hadoop | Jenkins | Oracle | Unix | Control M | Hive,BACHELOR OF ENGINEERING,3 - 7 Years,30-Sep-21,Pune,India
204415,Developer,https://ibegin.tcs.com/iBegin/jobs/204415J,"Role - Developer / Senior Developer Location - PAN India Skills - ReactJs Developers, UI Development With Media Background 1) Strong experience in ReactJS , AWS 3) Good to have experience in Mobile App, Chatbot applications and Web portal Applications. 8) Working Experience in AWS Cloud is added advantage.",TECHNOLOGY,Developer,Front end Technologies | React JS,BACHELOR OF ENGINEERING,4 - 9 Years,30-Sep-21,Bangalore,India
204414,Developer,https://ibegin.tcs.com/iBegin/jobs/204414J,"Role - Developer / Senior Developer Location - PAN India 1) Strong experience in Node.js , AWS Lamda. 2) Experince in C#, PHP, SQL Server 3) Good to have experience in Mobile App, Chatbot applications and Web portal Applications. 4) Work Experience with RDS, SQL, NoSql, Oracle 5) Having Knowledge in EC2, Amazon Aurora,Amazon DynamoDB,Amazon ElastiCache is Added advantage. 6) Working Experience in DevOps Methodology. 7) Working Experience with Jira and Confluence. 8) Working Experience in AWS Cloud is added advantage. 9) Working experience with Bitbucket.",TECHNOLOGY,Developer,AWS | Node JS | Front end Technologies,BACHELOR OF ENGINEERING,4 - 9 Years,30-Sep-21,Bangalore,India
204413,Engineer,https://ibegin.tcs.com/iBegin/jobs/204413J,"Role - QA Engineers Location - PAN India 1) Highly experienced in Application testing on AWS, MobileApp, Web Portal, Cross-browser testing. 2) Good experience in Order Management testing 3) Should be able to estimate, proriotize, plan and coordinate quality testing activites 4) Design, develop and execute automation scripts using open source tools. 5) Experience working in Agile/Scrum development process and DevOps mode of testing 6) Strong knowledge on QA methodoligies with proven work experience. 7) Monitor debugging process results, document thoroughly and track bugs. 8) Good experience in regression testing when needed and able to provide timely feedback.",TECHNOLOGY,Engineer,Automation Testing | Manual Testing | Quality Analyst,BACHELOR OF ENGINEERING,3 - 9 Years,30-Sep-21,Mumbai,India
204403,PeopleSoft Developer,https://ibegin.tcs.com/iBegin/jobs/204403J,"Location- PAN India Technical Skills Strong functional knowledge in the PeopleSoft modules Core HR, Self Service, Global Payroll Understanding of the data model and business process flow for the modules in scope is required Strong technical knowledge in the PeopleTools Application Engine, Component Interface, PeopleCode, BI Publisher, Integration Broker, AWE and PS queries. Excellent written and verbal and communication skills & Interpersonal skills Experience in creating Functional and Technical design documents as per Business requirement. Willing to work in a dynamic, fast paced, goal oriented, high growth team Ability to learn quickly, adapt and implement based on the situational needs Interface with business Partners and Solution Architect to understand the architecture and develop custom components. Ensure the custom code meets enterprise QA Performance standards.",TECHNOLOGY,Developer,PeopleSoft ,BACHELOR OF ENGINEERING,5 - 8 Years,30-Sep-21,Pune,India
204408,Developer,https://ibegin.tcs.com/iBegin/jobs/204408J,"Role - Developer / Senior Developer Location - Kochi / Chennai - PAN India Mobile Developer, react native AngularJS, ReactJS, .NET Blazor, Ionic, Native , Full stack preferbably Mobile Developer, react native 1. Minimum 3 to 5 years of application development experience in respective platform 2. Knowledge in object - relational mapping (ORM) is a must. 3. Good communication skills & able to work with minimal supervision 4. Continuously resolving a minor or major of technical requests, inquiries, bug fixes and complaints",TECHNOLOGY,Developer,ASP.NET | React | Windows Mobile Application Development | Angular JS,BACHELOR OF ENGINEERING,4 - 9 Years,30-Sep-21,Kochi,India
204404,Developer,https://ibegin.tcs.com/iBegin/jobs/204404J,"Role - Developer / Senior Developer Location - Kochi / Chennai - PAN India Experience - 4 to 9 Net Full stack developer(C#, ASP.Net, AngularJs, NodeJs): Front End/ Back End / Full stack developer @ Software Engineering, GraphQL, JS, react, node, AWS knowledge Back-end (.NET, C#, NodeJS, low/no-code software) C#, ASP.Net MVC, ASP.NET Web API, Window Web Service, AngularJS, NodeJS, HTML5, CSS3, AJAX, JQuery. SQL queries, Stored Procedures, Functions. T-SQL experience. TFS (Team Foundation Server), GitHub, Azure Dev Ops. 1. Minimum 3 to 5 years of application development experience in respective platform 2. Knowledge in object - relational mapping (ORM) is a must. 3. Good communication skills & able to work with minimal supervision 4. Continuously resolving a minor or major of technical requests, inquiries, bug fixes and complaints",TECHNOLOGY,Developer,ASP.Net MVC | WEB UI Developer,BACHELOR OF ENGINEERING,4 - 9 Years,30-Sep-21,Kochi,India
204389,Node JS Tech Lead,https://ibegin.tcs.com/iBegin/jobs/204389J,"Role: Node JS _ Tech Lead Required technical Skillset: Tech Lead Experience Range: 8-10 yrs Location: Anywhere in India Must Have: o Experience in building MVC applications using Java/J2EE, Spring frameworks o Hands-on experience with cloud technologies (specifically Amazon Web Services) o Extensive experience in NodeJS Experience with caching technologies Good to Have: Not expected on day one but should have willingness and ready to learn when needed in case of no prior knowledge) o Quality automation knowledge o Performance Engineering knowledge Roles & Responsi bilities: Designing and building applications to support various business needs Architect, design, build, and deliver highly available, scalable, and resilient and establish clear service boundaries and contracts between different systems Should be able to take responsibility and ownership of the project",TECHNOLOGY,Developer,Node JS,BACHELOR OF TECHNOLOGY,7 - 10 Years,31-Oct-21,Kolkata,India
204359,JAVA Full Stack Developer,https://ibegin.tcs.com/iBegin/jobs/204359J,"Job Title: Java Full-Stack Developer Location: Kochi Experience Range: 3 10 Years Job Description TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. We are looking for highly skilled programmers with experience building web applications in Java. As a programmer, you will strategize, develop and deploy the processes in the respective fields. What we are looking for Must-Have: Experience in Java Technologies. Hands on experience in Java, Microservies Experience in AngularJS (UI Development). Experience in Version control tools Good to Ha ve: Knowledge on design patterns. Service-oriented architecture/web services (SOAP/REST) Knowledge of XML and JSON Good communications and interpersonal skills Minimum Qualification: 15 years of full-time education. Minimum percentile of 50% in 10th, 12th, UG & PG (if applicable).",TECHNOLOGY,Developer,Angularjs | Java | Java Development Tools | Microservices,"BACHELOR OF COMMERCE, BACHELOR OF COMPUTER APPLICATION, BACHELOR OF COMPUTER SCIENCE, BACHELOR OF ENGINEERING",3 - 10 Years,30-Sep-21,Kochi,India
204356,TCS Hiring for Solution Architect - Presales,https://ibegin.tcs.com/iBegin/jobs/204356J,"Solution Architect - Presales Responsibilities: Job role is involved in providing end-user technical/business support and monitoring services (L0, L1, L1.5, L2) for various software, hardware and business services Solutions Expert is responsible for understanding the customer's product ecosystem and technology landscape and create differentiated and personalized technical and business support solutions. Key areas of work include: o Understanding Applications, products and technologies from the perspective of providing technical assistance and support services o Solutioning and Solution Defense including creating solution presentations, resource planning, pricing, solution defense, SOW, etc. o Responding to RFPs concerning technical support services and participate in customer solution defense o Creating and delivering pro-active pitches to potential existing as well as new customers o Understand client digital transformation needs and consult/ provide customized solutions, develop business cases Technical Skills Understanding/ Experience of Technical/Application Support paradigms for any of the product categories Experience/ Understanding of contact center solutions, Application knowledge and technologies Soft Skills: Excellent written, verbal communication and presentation skills Strong solution driven problem solving skills Passion towards learning about new products and technologies Good to Have: Solutioning expertise including creating pitch presentations, SOWs, solution defense, pricing, etc. ITIL Foundations Certification Awareness about digital transformation tools such as Analytics, AI, Chatbots, etc. Additional Details: Shift Time: General Shift Work location: Any TCS location",BUSINESS PROCESS SERVICES,Solution Architect,Presales,MASTER OF BUSINESS ADMINISTRATION,5 - 10 Years & Above,30-Sep-21,Kolkata,India
204301,SAP GRC Consultant,https://ibegin.tcs.com/iBegin/jobs/204301J,"Lead SAP GRC Consultant Experience in GRC 12.0 Implementation. Experience range 8 to 10 years At least 8 years experience of SAP GRC Process Control and Risk Management, out of which 4 years of Process Controls is a must Experience with Control Self-Assessment (CSA), Continuous Control Monitoring (CCM) and BRF+ Excellent understanding of integration of PC/RM/AC and PC integration to BI/BO GRC Risk management KRI and Risk assessment process experience Familiar with Business Rule Parameters & Event Driven control Ability to handle GRC Master data, assigning sub-process to organisation, GRC Custom screen design & GRC workflow setup In the end-to-end implementation, undertaken roles in all key phases from Project Preparation, Business Blueprint, Realization, Final Preparation, Go Live & Support Strong ability in documentation. Customer has one single instance of SAP that covers all companies. Development efforts needs to be complemented with high level of documentation to keep track of changes.",TECHNOLOGY,Consultant,SAP GRC,BACHELOR OF ENGINEERING,4 - 10 Years,30-Sep-21,Chennai,India
204300,SAP BPC Embedded,https://ibegin.tcs.com/iBegin/jobs/204300J,"Lead SAP BPC Consultant BPC Embedded for BW (ver10.1 or later)., Analysis Office Report , AMDP , BW/4 HANA Modelling BPC Embedded for BW (ver10.1 or later)., Analysis Office Report , AMDP , BW/4 HANA Modelling Experience Range 8 - 10 years Implementation experience for Embedded BPC (ver 10.1 or higher ) Performance improvement with AMDP & BW/4 HANA Analysis for Office Reports skills (HANA Views, Variables, Queries, Workbooks) Excellent Analytical & Communication skills Ability to independently research problems and come up with solutions Roles & Responsibilities Lead the development (system requirement definition, outline design, basic design, architecture) Lead & Management Team (Mainly Process & Interface Architecture) Resolve Technical Issus & Estimate additional requirements",TECHNOLOGY,Consultant,SAP BPC,BACHELOR OF ENGINEERING,4 - 8 Years,30-Sep-21,Chennai,India
204299,SAP S/4 HANA SD,https://ibegin.tcs.com/iBegin/jobs/204299J,E2E S/4HANA Simple Logistics Implementation Sound knowledge on SAP Sales Processes Excellent Communication skills Experience range : 8 to 10 years Responsible for planning and executing SAP Implementation / Development / Support activities regarding SAP Simple Logistics based on SAP S/4 HANA. Strong configuration hands-on experience in SAP Simple Logistics Integration of SAP Simple Logistics with other SAP modules and with external applications.,TECHNOLOGY,Consultant,SAP Hana,BACHELOR OF ENGINEERING,8 - 10 Years,30-Sep-21,Chennai,India
204298,SAP S/4 HANA FICO,https://ibegin.tcs.com/iBegin/jobs/204298J,"Experience Range : 8 to 10 years The SAP functional analyst is expected to be an expert in General Ledger and have expertise in AP, AR and FA modules with a good understanding of SAP CO module and its components. Work directly with various clients at all different levels to guide complex projects. Designing, developing, and testing SAP functions. Design, configure and test core FI/CO modules. Design, develop, and support data migrations, technical interfaces, all reporting requirements, etc. Write/Develop detail technical specifications for development activities for SAP modules and interface programs. Analyze user requirements. Analyze and provide recommended solutions to users and management for requested system and process changes. Develop and maintain the configuration and functional design documents and support role based profile changes for the FI/CO module. Experience in E2E S/4 HANA Finance implementation & S4 HANA Migration concepts preferred.",TECHNOLOGY,Consultant,SAP Hana,BACHELOR OF ENGINEERING,8 - 10 Years,30-Sep-21,Chennai,India
204297,SAP Fiori,https://ibegin.tcs.com/iBegin/jobs/204297J,"Experience range : 4 to 6 years Knowledge about creation of SAP UI5 projects, extending and supporting standard SAP Fiori apps. A good understanding on SAP UI5 debugging tools, browser console concepts with an ability to fix bugs, enhance existing functionalities and extend new requirements Fair understanding oData services to support SAP Fiori apps Prior SAP ABAP knowledge Learning Attitude",TECHNOLOGY,Consultant,SAP FIORI,BACHELOR OF ENGINEERING,4 - 8 Years,30-Sep-21,Chennai,India
204296,SAP ABAP on HANA,https://ibegin.tcs.com/iBegin/jobs/204296J,"SAP S/4 HANA Modeling, SLT Replication Experience Range : 6 to 8 years ABAP on HANA, CDS Views, Reporting on top of HANA Views He/she will provide technical knowledge on the business modelling of HANA objects, performance improvement in HANA, replication of data to HANA and reporting on top of HANA views. Consultant will also be responsible for SAP BW/BW on HANA or BO implementation. Consultant will use ASAP methodologies during requirement gathering, design, build/ test and deployment.",TECHNOLOGY,Consultant,SAP ABAP,BACHELOR OF ENGINEERING,4 - 8 Years,30-Sep-21,Chennai,India
204293,Oracle BRM,https://ibegin.tcs.com/iBegin/jobs/204293J,"3-12 years of Industry experience working on OBRM/PDC/ECE/Pipeline rating/OCOMC with good domain knowledge on BSS/OSS. Strong Technical skills in technologies like C, Java, Linux, Scripting language Shell/Perl, Web-Services, WebLogic Administration, PL/SQL, with Customization experience using PCM C or PCM Java Must have hands-on experience in at least two OBRM development projects.",TECHNOLOGY,Consultant,Oracle BRM,BACHELOR OF ENGINEERING,4 - 8 Years,30-Sep-21,Bangalore,India
204292,OFSAA FSDF,https://ibegin.tcs.com/iBegin/jobs/204292J,"Understanding of OFSAA architecture and experience with OFSAA infrastructure / development tools Experience with integrating data from multiple sources into FSDF data model using DIH, ODI Experience with Oracle 12c, SQL, PL/SQL Experience with OFSAA data foundation and reconciliation framework Experience with OFSAA metadata management framework, data modeling and managing OFSAA data model using Erwin Experience with OFSAA data management tools T2T, file extracts, data quality framework, run rule and process modeling framework Experience with building data entry forms, Excel uploads Experience with building data entry forms, Excel uploads Ability to train resources and manage a team Ability to operate at senior levels with Clients and internal stakeholders",TECHNOLOGY,Consultant,Oracle Financial Services Analytical Applications (OFSAA),BACHELOR OF ENGINEERING,4 - 8 Years,30-Sep-21,Bangalore,India
204291,OFSAA EPM,https://ibegin.tcs.com/iBegin/jobs/204291J,"OFSAA EPM 4-6 years of experience in OFSAA technical roles Experience in End-to-End integration of data from other Oracle application like Peoplesoft/DRM/Hyperion (on prem or cloud) Experience in Implementation of OFSAA solutions for Profitability (PFT), Fund transfer pricing (FTP), Asset Liability Management (ALM), Balance Sheet Planning(BSP) & GL Recon for Advanced and Standardize Approach Experience in implementing OFSAAI with various solutions like Profitability (PFT), Fund transfer pricing (FTP), Asset Liability Management (ALM) & Balance Sheet Planning Experience in data warehouse architecture, OFSAA internal architecture and experienced in dimensional modeling on data modeling Experience in Shell scripting to automate the meta data and data loads in OFSAA environment Experience in data Extraction, Loading and Transformation in data warehouse environment using Oracle Data Integrator",TECHNOLOGY,Consultant,Oracle Financial Services Analytical Applications (OFSAA),BACHELOR OF ENGINEERING,4 - 9 Years,30-Sep-21,Bangalore,India
204287,Oracle Consultant,https://ibegin.tcs.com/iBegin/jobs/204287J,"4-6 years of experience in OFSAA technical roles Experience in End-to-End integration of data from other Oracle application like Peoplesoft/DRM/Hyperion (on prem or cloud) Experience in Implementation of OFSAA solutions for Profitability (PFT), Fund transfer pricing (FTP), Asset Liability Management (ALM), Balance Sheet Planning(BSP) & GL Recon for Advanced and Standardize Approach Experience in implementing OFSAAI with various solutions like Profitability (PFT), Fund transfer pricing (FTP), Asset Liability Management (ALM) & Balance Sheet Planning Experience in data warehouse architecture, OFSAA internal architecture and experienced in dimensional modeling on data modeling Experience in Shell scripting to automate the meta data and data loads in OFSAA environment Experience in data Extraction, Loading and Transformation in data warehouse environment using Oracle Data Integrator",TECHNOLOGY,Consultant,Oracle,BACHELOR OF ENGINEERING,4 - 9 Years,30-Nov-21,Bangalore,India
204240,Cloud,https://ibegin.tcs.com/iBegin/jobs/204240J,"Strong knowledge on DC backup implementation Experience in Configuration of Cloud Archive with Azure with the help of backup tool. Hosts with backup tool, Protecting VMWare, Views, Archive and Recovery, Replication and DR, sizing basics. Strong knowledge on multiple tools, Specially NextGen backup tool Understand DC wise backup tool implementation, transformation, migration. Approach to cloud transformation, Managing, backup Cluster Capacity and Space Usage Snapshot scheduling Deep dive.",TECHNOLOGY,Consultant,Cloud Computing ,BACHELOR OF TECHNOLOGY,3 - 10 Years & Above,31-Dec-21,Bangalore,India
204238,cloud,https://ibegin.tcs.com/iBegin/jobs/204238J,"5+ years of experience in Azure DevOps Deploying cloud based solutions and cloud deployment methodologies Hands-on implementation experience of Continuous Integration and Continuous Delivery in Azure DevOps (VSTS/TFS), Jenkins, and/or Bamboo (or another similar tool",TECHNOLOGY,Consultant,Azure,BACHELOR OF TECHNOLOGY,4 - 10 Years,31-Dec-21,Bangalore,India
204234,Developer,https://ibegin.tcs.com/iBegin/jobs/204234J,"Inviting application for powerBI developer Primary skill - Power BI Developer (ETL, Dimensional Modelling, DAX, Visualization, Power BI Service - (Environment design, Gateway setup, Dataflow, Deployment Pipeline) Secondary skill- Power Apps, Power Automate, ADL & ADF etc Excellent communication skills Experience working in an Agile environment Good to have knowledge - R & Python for transformation and custom viz. Typically, greater than 5 years of experience in visualization tools Extensive background in data mining and statistical analysis Experience utilizing latest navigation features in Power BI (e.g. bookmarks, drill-throughs etc) to guide readers through a compelling data-driven story. Experience in the implementation and customization of visualization tools (Power BI, Tableau, Spotfire) Desirable Cloud environment experience (Azure, AWS) Worked in an Agile environment, including exposure to Scrum and Kanban Oil and Gas industry experience",TECHNOLOGY,Developer,Data Virtualization,BACHELOR OF TECHNOLOGY,3 - 9 Years,31-Oct-21,Bangalore,India
204183,FAO Consultant,https://ibegin.tcs.com/iBegin/jobs/204183J,"Build Proposals for short term Finance transformation consulting engagements, present the solutions to the prospect customers Lead/ participate in short term Finance transformation consulting engagements at client location and meet the deliverables of the engagements Work along RPA team for building RPA assessment proposals and participating in short term RPA opportunities assessment engagements in supply chain function Ideate and identify cutting edge solutions for Finance transformation and leverage them in providing solutions to customers Work closely with other TCS teams to leverage the capabilities as appropriate Roll out transformational practices to existing delivery accounts as assigned Provide comprehensive support to Solutions team in terms of RFPs / RFIs by working on identifying and proposing transformation raodmap as part of the solutions",BUSINESS PROCESS SERVICES,Process Expert,Finance ,BACHELOR OF BUSINESS MANAGEMENT,10 - 15 Years,29-Oct-21,Mumbai,India
204181,Fare Audit/TTH,https://ibegin.tcs.com/iBegin/jobs/204181J,"Team member should be well versed with Auditing tickets of an airline as per the below process details. Audit on the passenger tickets sold by travel agents and own stations/airline offices. Tickets are audited for the Fare / Tax and Commission , Exchange ,Refunds violations. Audit team identifies losses arising out of errors in ticketing and incorrect application of fares, taxes, commission and fare , Penalty rules. These discrepancies are fixed by raising debit memos to the defaulting agents thereby saving revenue for the airline.",BUSINESS PROCESS SERVICES,Process Expert,Travelportal,BACHELOR OF COMMERCE,1 - 5 Years,29-Oct-21,Mumbai,India
204180,DERM,https://ibegin.tcs.com/iBegin/jobs/204180J,"Conduct Thought leadership workshops and develop continuous improvement roadmap for the associated client accounts Lead and mentor Process Improvement projects leveraging Lean Six Sigma methodologies to deliver targeted Business value and productivity improvements Build and develop competencies on Quality Management Systems ,Lean Six Sigma and digital transformation techniques Drive innovation and automation projects to deliver award winning case studies in internal and external forums Drive effective No Surprise framework to ensure process risks are proactively identified and mitigated for the associated client accounts Effectively engage with clients and internal stakeholders to ensure Delivery Excellence Initiatives are effectively deployed and recognized Monitoring of SLAs and ensuring corrective and preventive actions are deployed for any RCA misses Ensuring defect free delivery and zero operational losses Responding to RFI and RFPs Supporting implementation of CMMi practices as per the Quality management system Coordinating for Internal and External audits as per requirements of Quality management system and different Quality standards like ISO ,CMMI etc",BUSINESS PROCESS SERVICES,Process Expert,Six Sigma,BACHELOR OF COMMERCE,4 - 10 Years & Above,29-Oct-21,Chennai,India
204179,EHS/Toxicology,https://ibegin.tcs.com/iBegin/jobs/204179J,"Responsibilities Create/maintain product data in SAP/EHS, within client ERP SDS system. Update and maintain SDS documents to meet regulatory and internal client standards. Knowledge of IATA, IMDG & Marine Transport Dangerous Goods Classification. Develop and maintain strong working relationships with clients business clients and expertise center partners to create and deliver appropriate, globally consistent safety data sheets. Keep updated on latest regulatory changes and ongoing implementations in the product regulations space Work on Hazard Communication and/or Product Stewardship processes",BUSINESS PROCESS SERVICES,Process Expert,Process : Environmental Management and Engineering (ISO 14001),BACHELOR OF SCIENCE (B.Sc),1 - 4 Years,29-Oct-21,Mumbai,India
204177,System Planner,https://ibegin.tcs.com/iBegin/jobs/204177J,"Strong understanding of plan & design of wire line network, optical fiber/copper network, FTTx, HFC, GPON networks, Active devices and Passive devices Responsible for Fiber/HFC Plan & Design, Field Survey, Plan implementation & End to End project activity Responsible for Plan & Design activity including project documentation of FTTx & HFC Network. Responsible to respond RFP, RFI end to end solution designing, estimation & Domain process design. Expertise in Telecom Network Plan & Design, Implementation and Network Assurance Knowledge of active transport network & terminologies Expertise in analysis of circuit on service level Expertise in End to End process for permit & permission from Local municipal council Participate and contribute in project meetings, both Internal and external Actively support the entire organization to Improve IT-tools and processes being used. Problem solving mentality with a can-do attitude. Experience from Outside Plant (OSP) & Inside plant (ISP) Telecoms Experience in CAD design tools such as QGIS, Google Earth, SpatialNet, MapInfo and/or AutoCAD Ability to provide support, information and project details as requested by various departments Experience from construction and Field Survey is preferred Preparation of plan and design document against RFP, RFI & Customer Need Experience in creation of Bill of Material (BOM) & Bill of Quantity (BOQ) and all other project documentation Experience in service Quality management",BUSINESS PROCESS SERVICES,Process Expert,FTTC,BACHELOR OF BUSINESS MANAGEMENT,2 - 7 Years,29-Oct-21,NCR,India
204176,US IT Recruiter,https://ibegin.tcs.com/iBegin/jobs/204176J,"Job Summary The Recruiter will be responsible for candidate pipeline development, both active and passive. The role closing 3-4 open job requirements a month, including direct sourcing, initial screening and scheduling candidates according to job specifications. Responsibilities - For working with allocated clients to get 3-4 selects per month - Identify potential candidates through the use of intricate Boolean searches, user groups, social networking, candidate referrals, networking, web sourcing and ATS - Screen and pre-qualify candidates - Integrate diversity sourcing strategies into candidate development strategies - Collaborate with account manager / director to develop and execute tactical sourcing strategies aimed at generating candidate flow to meet overall recruiting goals Requirements Minimum 2-4yrs recruiting or sourcing experience. 2+ years recruiting or sourcing for a global enterprise preferred - Good experience in sourcing for the IT & engineering requirements. - Ability to generate a high volume and high quality pipeline of candidates under very tight timelines. - Prioritize multiple functions, tasks and manage time efficiently in a fast paced, changing work environment. - Deep knowledge of sourcing methodologies and tools. - Exceptional interviewing, communication, organizational and problem solving skills - Ability to partner with recruiters and hiring managers - Strong business acumen to be able to comprehend business needs and structure - Excellent oral and written communication skills, an ability to multitask, strong attention to detail and be able to work autonomously",BUSINESS PROCESS SERVICES,Process Expert,Recruiter,BACHELOR OF BUSINESS MANAGEMENT,1 - 10 Years & Above,29-Oct-21,Mumbai,India
204175,Retail Ecommerce,https://ibegin.tcs.com/iBegin/jobs/204175J,"Strong in relationship management Experience of handling a particular category, large clients / vendors Understanding of the category / business competitive landscape Research and analyze data and market insights. Search for insights into consumer needs and wants. Good in communications and negotiating skills Strong understanding of revenue drivers, site merchandizing activities. Ability to drive performance numbers Liaising with internal stakeholders Monitor the website & fully understand trends, gaps and opportunities in order to optimize listings and improving customer proposition. Own the content for homepage and other pages across the app and website, analyze, report and recommend actions on performance Develop compelling merchandising themes and storytelling for each season and across categories Bring cross-functional insights from various brands for various offers and promotions Closely work with Business Head for campaign ideation and Plan and recommend implementation of category specific promotions and activities",BUSINESS PROCESS SERVICES,Process Expert,JDA Retails,BACHELOR OF COMMERCE,9 - 10 Years & Above,29-Oct-21,Mumbai,India
204174,Survey Programmer,https://ibegin.tcs.com/iBegin/jobs/204174J,"Handle level 3 complex jobs (on a scale of 5) Should be able work in XML mode Worked on Dashboard programming Worked on setups such as Conjoint, Max Diff Should have worked on complex cross quotas in Quota excel Should have proficiency in Python, Javascript, Jquery and CSS Should be able to modify themes Should have worked on trackers Communication Skills",BUSINESS PROCESS SERVICES,Process Expert,Market Research,BACHELOR OF COMMERCE,2 - 7 Years,29-Oct-21,Mumbai,India
204173,Invoice Dispute/Collection,https://ibegin.tcs.com/iBegin/jobs/204173J,"Highly complex Requires strong analytical and problem solving skills More data analysis than actual collections Often will need to work in large spreadsheets Will need to access, and knowledge of client portals/tools to compare invoice record data Will need to communicate errors and required fixes to multiple parties",BUSINESS PROCESS SERVICES,Process Expert,F-Accounts Receivable,BACHELOR OF COMMERCE,1 - 7 Years,29-Oct-21,Mumbai,India
